OrderID,Amount,Tax,Currency,Date,Time,FileName
275670,2.50 EUR,0.38,EUR,31-10-2024,13:42:21,hds-04-20241031_134221-6631.stm
1433756,1.00 GBP,0.17 GBP[mag][bold: off],EUR,31-10-2024,09:06:14,hds-03-20241031_090615-6352.stm
,,,EUR,,,hds-04-20241029_192032-6986.stm
276600,1.80 EUR,0.27,EUR,01-11-2024,16:45:19,hds-04-20241101_164519-6631.stm
276625,8.00 EUR,1.22,EUR,01-11-2024,17:33:25,hds-03-20241101_173325-6631.stm
,,,EUR,,,hds-03-20241028_122335-6789.stm
271364,2.50 EUR,0.38,EUR,26-10-2024,12:25:10,hds-03-20241026_112510-6798.stm
272731,42.40 GBP,0.00 GBP[mag][bold: off],EUR,28-10-2024,14:44:40,hds-04-20241028_144445-6391.stm
1420532,2.40 EUR,0.37,EUR,27-10-2024,17:27:26,hds-03-20241027_172726-6454.stm
1425734,,,EUR,29-10-2024,12:12:10,hds-04-20241029_121210-6529.stm
1430030,3.60 EUR,0.35,EUR,30-10-2024,10:12:39,hds-04-20241030_101239-6454.stm
1430395,5.50 EUR,0.84,EUR,30-10-2024,11:43:10,hds-03-20241030_114310-6862.stm
276657,13.65 EUR,2.08,EUR,01-11-2024,18:37:58,hds-03-20241101_183758-6544.stm
1422360,3.00 GBP,0.50 GBP[mag][bold: off],EUR,28-10-2024,12:24:42,hds-04-20241028_122442-6352.stm
,,,EUR,,,hds-04-20241027_102111-7018.stm
1438098,5.00 EUR,0.76,EUR,01-11-2024,10:50:45,hds-03-20241101_105045-6841.stm
273908,17.00 EUR,2.59,EUR,30-10-2024,07:11:47,hds-04-20241030_071147-6798.stm
,,,EUR,,,hds-04-20241029_100146-6841.stm
1433780,1.00 GBP,0.17 GBP[mag][bold: off],EUR,31-10-2024,09:10:12,hds-03-20241031_091012-6352.stm
1433566,,,EUR,31-10-2024,08:46:09,hds-03-20241031_084609-6529.stm
,,,EUR,,,hds-03-20241031_210540-6514.stm
1438415,16.90 EUR,2.54,EUR,01-11-2024,11:59:13,hds-03-20241101_120258-6970.stm
271132,5.40 GBP,0.00 GBP[mag][bold: off],EUR,25-10-2024,16:58:24,hds-04-20241025_155824-6775.stm
,,,EUR,,,hds-03-20241101_103933-6684.stm
,,,EUR,,,hds-03-20241028_183826-6394.stm
271466,5.00 EUR,0.75,EUR,26-10-2024,15:24:04,hds-03-20241026_142404-6631.stm
1422888,,,EUR,28-10-2024,13:14:04,hds-04-20241028_131404-6529.stm
1438366,5.00 EUR,0.76,EUR,01-11-2024,11:50:24,hds-03-20241101_115024-6841.stm
271603,3.00 EUR,0.46,EUR,26-10-2024,19:54:44,hds-03-20241026_185445-6631.stm
271523,28.90 EUR,4.41,EUR,26-10-2024,17:38:38,hds-03-20241026_163838-6725.stm
273859,23.90 EUR,3.65,EUR,29-10-2024,19:30:55,hds-04-20241029_193055-6544.stm
275875,11.80 EUR,1.80,EUR,01-11-2024,06:49:03,hds-03-20241101_064904-6798.stm
,,,EUR,,,hds-03-20241029_124713-7018.stm
276291,5.30 EUR,0.81,EUR,01-11-2024,12:11:51,hds-03-20241101_121151-6798.stm
271153,2.50 EUR,0.38,EUR,25-10-2024,18:01:58,hds-03-20241025_170158-6631.stm
1426721,3.75 GBP,0.63 GBP[mag][bold: off],EUR,29-10-2024,13:05:57,hds-03-20241029_130557-6352.stm
,,,EUR,,,hds-04-20241029_210630-6986.stm
,,,EUR,,,hds-04-20241031_190624-6514.stm
,,,EUR,,,hds-04-20241101_131005-6798.stm
274847,1.50 EUR,0.21,EUR,30-10-2024,16:54:39,hds-04-20241030_165439-6631.stm
271115,2.50 EUR,0.38,EUR,25-10-2024,16:26:08,hds-04-20241025_152608-6631.stm
,,,EUR,,,hds-03-20241031_160650-6391.stm
276729,6.00 EUR,0.92,EUR,01-11-2024,20:57:55,hds-04-20241101_205755-6806.stm
271822,2.50 EUR,0.37,EUR,27-10-2024,16:13:27,hds-04-20241027_161327-6631.stm
272514,7.50 EUR,1.15,EUR,28-10-2024,12:17:00,hds-03-20241028_121701-6544.stm
271232,3.00 EUR,0.43,EUR,25-10-2024,21:36:43,hds-03-20241025_203644-6631.stm
,,,EUR,,,hds-04-20241029_132141-6789.stm
,,,EUR,,,hds-03-20241101_123537-6798.stm
276683,23.25 EUR,3.55,EUR,01-11-2024,19:26:38,hds-03-20241101_192638-6544.stm
1425130,6.00 EUR,0.92,EUR,29-10-2024,11:10:54,hds-04-20241029_111055-6862.stm
275521,23.95 EUR,3.65,EUR,31-10-2024,12:30:02,hds-04-20241031_123002-6514.stm
,,,EUR,,,hds-04-20241026_215220-6631.stm
272658,4.00 EUR,0.61,EUR,28-10-2024,13:13:03,hds-03-20241028_131303-6631.stm
273621,2.50 EUR,0.38,EUR,29-10-2024,13:11:16,hds-04-20241029_131116-6631.stm
,,,EUR,,,hds-04-20241029_105223-7018.stm
272946,3.20 EUR,0.49,EUR,29-10-2024,08:00:25,hds-03-20241029_080026-6798.stm
1427381,18.60 EUR,2.84,EUR,29-10-2024,15:40:25,hds-03-20241029_154025-6454.stm
,,,EUR,,,hds-03-20241028_111720-6684.stm
1426022,3.75 GBP,0.63 GBP[mag][bold: off],EUR,29-10-2024,12:24:05,hds-03-20241029_122405-6352.stm
276790,1.50 EUR,0.23,EUR,02-11-2024,08:23:12,hds-03-20241102_082312-6798.stm
1424043,2.50 EUR,0.38,EUR,29-10-2024,07:35:00,hds-04-20241029_073500-6862.stm
1432085,0.95 GBP,0.00 GBP[mag][bold: off],EUR,30-10-2024,13:47:27,hds-04-20241030_134727-6352.stm
273015,41.00 EUR,6.27,EUR,29-10-2024,08:59:43,hds-04-20241029_085953-6683.stm
,,,EUR,,,hds-03-20241101_152239-6798.stm
1421132,1.50 GBP,0.25 GBP[mag][bold: off],EUR,28-10-2024,09:01:58,hds-04-20241028_090159-6352.stm
,,,EUR,,,hds-04-20241026_093503-6684.stm
275852,66.45 EUR,10.14,EUR,31-10-2024,21:01:15,hds-04-20241031_210115-6514.stm
1438234,8.50 EUR,1.29,EUR,01-11-2024,11:24:59,hds-04-20241101_112459-6862.stm
271343,7.00 EUR,1.07,EUR,26-10-2024,11:45:44,hds-04-20241026_104544-6970.stm
,,,EUR,,,hds-04-20241030_110326-6798.stm
,,,EUR,,,hds-03-20241025_180207-6684.stm
,,,EUR,,,hds-04-20241029_121224-6529.stm
,,,EUR,,,hds-04-20241030_075945-6798.stm
,,,EUR,,,hds-03-20241028_123953-6683.stm
1433114,2.00 EUR,0.31,EUR,31-10-2024,06:48:38,hds-03-20241031_064839-6970.stm
275870,3.50 EUR,0.53,EUR,31-10-2024,22:52:19,hds-04-20241031_225356-6544.stm
,,,EUR,,,hds-03-20241031_114820-6971.stm
271981,0.00 EUR,0.00,EUR,28-10-2024,08:03:06,hds-03-20241028_080307-6798.stm
,,,EUR,,,hds-03-20241031_152212-6529.stm
274747,6.10 EUR,0.92,EUR,30-10-2024,14:37:55,hds-04-20241030_143755-6631.stm
,,,EUR,,,hds-04-20241029_192553-6986.stm
271567,33.85 EUR,5.16,EUR,26-10-2024,18:48:37,hds-03-20241026_174837-6725.stm
271977,5.00 EUR,0.76,EUR,28-10-2024,08:03:06,hds-03-20241028_080306-6798.stm
276477,5.00 EUR,0.76,EUR,01-11-2024,13:41:20,hds-04-20241101_134120-6631.stm
272096,1.80 EUR,0.27,EUR,28-10-2024,09:33:54,hds-03-20241028_093355-6798.stm
1425752,4.75 GBP,0.79 GBP[mag][bold: off],EUR,29-10-2024,12:12:31,hds-04-20241029_121231-6352.stm
,,,EUR,,,hds-03-20241027_151648-7018.stm
1436979,7.20 EUR,1.10,EUR,31-10-2024,20:00:39,hds-03-20241031_200039-6454.stm
,,,EUR,,,hds-03-20241101_195019-6514.stm
,,,EUR,,,hds-04-20241029_100341-6529.stm
,,,EUR,,,hds-04-20241029_182839-6986.stm
276769,18.00 EUR,2.75,EUR,01-11-2024,23:18:54,hds-04-20241101_231854-6806.stm
,,,EUR,,,hds-03-20241029_180500-6986.stm
271327,6.00 EUR,inf,EUR,26-10-2024,11:29:20,hds-04-20241026_102920-6970.stm
274972,6.90 EUR,1.05,EUR,31-10-2024,07:37:34,hds-03-20241031_073735-6798.stm
271530,44.00 EUR,6.71,EUR,26-10-2024,17:55:43,hds-04-20241026_165544-6514.stm
274707,46.05 EUR,7.03,EUR,30-10-2024,13:51:02,hds-04-20241030_135103-6544.stm
1426891,6.90 EUR,1.05,EUR,29-10-2024,13:22:45,hds-03-20241029_132245-6454.stm
,,,EUR,,,hds-03-20241028_093354-6798.stm
1426702,,,EUR,29-10-2024,13:04:43,hds-04-20241029_130443-6529.stm
,,,EUR,,,hds-04-20241030_094531-6798.stm
,,,EUR,,,hds-03-20241028_105802-6841.stm
,,,EUR,,,hds-03-20241029_120529-7018.stm
,,,EUR,,,hds-04-20241101_161248-7018.stm
,,,EUR,,,hds-03-20241031_073734-6798.stm
274671,40.40 EUR,5.25,EUR,30-10-2024,13:25:11,hds-03-20241030_135132-6683.stm
271708,12.65 EUR,1.94,EUR,27-10-2024,10:49:15,hds-04-20241027_104915-6544.stm
271404,18.50 GBP,3.08 GBP[mag][bold: off],EUR,26-10-2024,13:36:18,hds-03-20241026_123619-6775.stm
276865,5.00 EUR,0.76,EUR,02-11-2024,10:37:35,hds-03-20241102_103736-6798.stm
274641,1.60 GBP,0.00 GBP[mag][bold: off],EUR,30-10-2024,13:09:11,hds-04-20241030_130911-6775.stm
,,,EUR,,,hds-03-20241026_213323-6986.stm
,94.80 EUR,12.00,EUR,,,hds-04-20241101_221017-6970.stm
271577,81.45 EUR,12.42,EUR,26-10-2024,18:58:12,hds-03-20241026_175812-6514.stm
271199,2.50 EUR,0.38,EUR,25-10-2024,19:51:13,hds-03-20241025_185113-6631.stm
,,,EUR,,,hds-03-20241031_101930-6798.stm
,,,EUR,,,hds-04-20241101_091038-6789.stm
,,,EUR,,,hds-03-20241027_181009-7018.stm
,,,EUR,,,hds-04-20241029_142936-6798.stm
1424362,,,EUR,29-10-2024,08:46:38,hds-04-20241029_084638-6529.stm
275592,10.95 GBP,0.00 GBP[mag][bold: off],EUR,31-10-2024,12:56:06,hds-04-20241031_125607-6775.stm
271131,18.30 EUR,2.80,EUR,25-10-2024,16:57:54,hds-03-20241025_155755-6683.stm
276742,5.00 EUR,0.76,EUR,01-11-2024,21:27:30,hds-04-20241101_212730-6631.stm
275182,4.00 EUR,0.61,EUR,31-10-2024,10:19:30,hds-03-20241031_101931-6798.stm
1425120,8.00 EUR,1.22,EUR,29-10-2024,11:09:02,hds-03-20241029_110902-6862.stm
,,,EUR,,,hds-04-20241102_102417-7018.stm
273814,3.50 EUR,0.53,EUR,29-10-2024,17:02:41,hds-03-20241029_170242-6544.stm
271102,3.30 EUR,0.48,EUR,25-10-2024,16:10:59,hds-03-20241025_151100-6631.stm
,,,EUR,,,hds-04-20241101_160721-7018.stm
1421558,3.50 EUR,0.53,EUR,28-10-2024,10:57:20,hds-04-20241028_105720-6862.stm
1432440,4.10 EUR,0.41,EUR,30-10-2024,15:55:05,hds-04-20241030_155506-6454.stm
275236,3.00 EUR,0.46,EUR,31-10-2024,10:50:31,hds-04-20241031_105032-6798.stm
,,,EUR,,,hds-03-20241025_175033-7018.stm
1433615,2.00 EUR,0.31,EUR,31-10-2024,08:52:59,hds-03-20241031_085300-6841.stm
1425587,3.00 GBP,0.50 GBP[mag][bold: off],EUR,29-10-2024,12:07:59,hds-04-20241029_120759-6352.stm
,,,EUR,,,hds-03-20241101_151245-7018.stm
1431803,,,EUR,30-10-2024,13:14:35,hds-03-20241030_131435-6529.stm
275839,18.95 EUR,2.89,EUR,31-10-2024,20:10:01,hds-04-20241031_201001-6544.stm
,,,EUR,,,hds-04-20241029_215304-6986.stm
,,,EUR,,,hds-03-20241029_121629-6789.stm
276634,23.45 EUR,3.57,EUR,01-11-2024,17:46:14,hds-03-20241101_174614-6544.stm
275067,5.00 EUR,0.76,EUR,31-10-2024,09:12:24,hds-03-20241031_091225-6798.stm
276513,4.00 EUR,0.58,EUR,01-11-2024,14:15:29,hds-04-20241101_141529-6631.stm
,,,EUR,,,hds-03-20241031_150637-6514.stm
,,,EUR,,,hds-03-20241028_200929-7018.stm
,,,EUR,,,hds-03-20241028_091045-6529.stm
273317,8.00 EUR,1.22,EUR,29-10-2024,11:37:02,hds-03-20241029_113702-6798.stm
,8.50 EUR,1.30,EUR,,,hds-03-20241030_134940-6970.stm
1429592,1.50 EUR,0.23,EUR,30-10-2024,08:53:01,hds-04-20241030_085301-6862.stm
,,,EUR,,,hds-04-20241102_085620-6798.stm
1434763,4.50 GBP,0.75 GBP[mag][bold: off],EUR,31-10-2024,12:06:55,hds-03-20241031_120655-6352.stm
,,,EUR,,,hds-04-20241031_091644-6798.stm
,,,EUR,,,hds-04-20241030_120113-6684.stm
,,,EUR,,,hds-04-20241028_134816-6798.stm
1433192,,,EUR,31-10-2024,07:25:23,hds-04-20241031_072523-6529.stm
271762,2.00 EUR,0.31,EUR,27-10-2024,13:17:22,hds-03-20241027_131722-6631.stm
1422278,7.50 EUR,1.14,EUR,28-10-2024,12:20:17,hds-04-20241028_122018-6862.stm
275072,3.60 EUR,0.55,EUR,31-10-2024,09:16:44,hds-04-20241031_091645-6798.stm
276805,8.70 EUR,1.33,EUR,02-11-2024,08:56:20,hds-04-20241102_085621-6798.stm
271610,16.05 EUR,2.44,EUR,26-10-2024,20:11:36,hds-03-20241026_191137-6725.stm
,,,EUR,,,hds-03-20241030_183855-7018.stm
275518,117.45 EUR,17.92,EUR,31-10-2024,12:29:21,hds-04-20241031_122921-6514.stm
,,,EUR,,,hds-03-20241028_140408-6798.stm
,,,EUR,,,hds-03-20241102_094032-6798.stm
276583,3.25 EUR,0.50,EUR,01-11-2024,16:08:06,hds-04-20241101_160806-6631.stm
271756,7.50 EUR,1.09,EUR,27-10-2024,12:51:59,hds-03-20241027_125159-6631.stm
,,,EUR,,,hds-03-20241030_121702-6559.stm
,,,EUR,,,hds-03-20241026_191136-6725.stm
,,,EUR,,,hds-03-20241028_133941-6529.stm
276830,10.00 EUR,1.52,EUR,02-11-2024,09:40:32,hds-03-20241102_094033-6798.stm
,,,EUR,,,hds-03-20241026_174039-6514.stm
271643,10.00 EUR,inf,EUR,26-10-2024,21:58:30,hds-04-20241026_205830-6631.stm
276621,7.00 EUR,1.07,EUR,01-11-2024,17:25:11,hds-03-20241101_172512-6798.stm
1418988,8.65 EUR,1.32,EUR,26-10-2024,23:19:58,hds-03-20241026_221958-6953.stm
,,,EUR,,,hds-03-20241102_084627-7018.stm
,,,EUR,,,hds-04-20241030_104835-6684.stm
1437873,16.50 EUR,2.52,EUR,01-11-2024,09:51:13,hds-03-20241101_095114-6841.stm
1434296,4.00 EUR,0.61,EUR,31-10-2024,11:00:57,hds-03-20241031_110057-6841.stm
1417842,1.60 EUR,0.24,EUR,26-10-2024,13:23:24,hds-04-20241026_122324-6454.stm
274723,2.80 GBP,0.00 GBP[mag][bold: off],EUR,30-10-2024,14:06:34,hds-04-20241030_140634-6775.stm
,,,EUR,,,hds-03-20241031_110231-6841.stm
1431223,,,EUR,30-10-2024,12:31:46,hds-03-20241030_123147-6529.stm
1430557,,,EUR,30-10-2024,12:02:27,hds-04-20241030_120227-6529.stm
,,,EUR,,,hds-03-20241030_130833-6798.stm
,,,EUR,,,hds-04-20241101_165851-7018.stm
273377,20.10 EUR,2.06,EUR,29-10-2024,11:58:36,hds-04-20241029_115836-6683.stm
,,,EUR,,,hds-03-20241026_174711-6986.stm
1430250,8.50 EUR,1.29,EUR,30-10-2024,11:06:51,hds-03-20241030_110651-6862.stm
,,,EUR,,,hds-04-20241028_201733-6394.stm
,,,EUR,,,hds-04-20241029_095941-6529.stm
1425134,4.50 EUR,0.69,EUR,29-10-2024,11:11:29,hds-03-20241029_111129-6862.stm
,,,EUR,,,hds-04-20241028_130434-6798.stm
275382,2.10 GBP,0.00 GBP[mag][bold: off],EUR,31-10-2024,11:50:43,hds-04-20241031_115044-6775.stm
1425310,8.00 EUR,1.22,EUR,29-10-2024,11:54:14,hds-03-20241029_115414-6862.stm
,,,EUR,,,hds-04-20241027_115156-7018.stm
274869,2.00 EUR,0.31,EUR,30-10-2024,18:02:36,hds-03-20241030_180236-6806.stm
1421504,8.00 EUR,1.22,EUR,28-10-2024,10:41:53,hds-03-20241028_104153-6862.stm
1423274,12.00 EUR,1.83,EUR,28-10-2024,15:35:09,hds-04-20241028_153510-6454.stm
272978,5.00 EUR,0.76,EUR,29-10-2024,08:29:36,hds-03-20241029_082937-6798.stm
276688,31.35 EUR,4.78,EUR,01-11-2024,19:41:19,hds-04-20241101_194119-6544.stm
,,,EUR,,,hds-04-20241029_120454-7018.stm
271699,1.50 EUR,0.21,EUR,27-10-2024,10:23:35,hds-03-20241027_102335-6631.stm
,,,EUR,,,hds-03-20241029_082936-6798.stm
1422735,0.80 EUR,0.12,EUR,28-10-2024,12:55:11,hds-03-20241028_125511-6841.stm
272683,2.60 EUR,0.38,EUR,28-10-2024,13:35:32,hds-03-20241028_133532-6798.stm
276049,4.80 EUR,0.70,EUR,01-11-2024,09:45:21,hds-04-20241101_094521-6631.stm
273081,2.80 EUR,0.43,EUR,29-10-2024,09:45:33,hds-03-20241029_094533-6798.stm
273464,2.50 GBP,0.00 GBP[mag][bold: off],EUR,29-10-2024,12:14:45,hds-03-20241029_121445-6775.stm
272791,2.50 EUR,0.38,EUR,28-10-2024,16:12:11,hds-03-20241028_161212-6631.stm
,,,EUR,,,hds-03-20241027_121437-6725.stm
,,,EUR,,,hds-03-20241030_134736-6798.stm
1420848,4.50 EUR,0.69,EUR,28-10-2024,07:46:33,hds-04-20241028_074633-6862.stm
1438985,,,EUR,01-11-2024,12:34:07,hds-03-20241101_123407-6529.stm
271148,5.00 EUR,0.76,EUR,25-10-2024,17:32:24,hds-04-20241025_163224-6631.stm
272718,4.00 EUR,0.58,EUR,28-10-2024,14:23:43,hds-04-20241028_142344-6631.stm
272210,9.40 EUR,1.44,EUR,28-10-2024,10:38:09,hds-03-20241028_103809-6798.stm
,,,EUR,,,hds-04-20241029_224746-6544.stm
1431085,3.00 GBP,0.50 GBP[mag][bold: off],EUR,30-10-2024,12:23:34,hds-04-20241030_122334-6352.stm
274701,6.70 EUR,1.02,EUR,30-10-2024,13:47:34,hds-03-20241030_134737-6798.stm
,,,EUR,,,hds-03-20241029_171457-6986.stm
276798,4.80 EUR,0.27,EUR,02-11-2024,08:38:26,hds-04-20241102_083826-6631.stm
,,,EUR,,,hds-04-20241029_081432-6798.stm
,,,EUR,,,hds-03-20241101_195327-6725.stm
,,,EUR,,,hds-04-20241030_110658-6684.stm
273691,9.70 GBP,0.00 GBP[mag][bold: off],EUR,29-10-2024,13:55:43,hds-03-20241029_135544-6775.stm
,,,EUR,,,hds-03-20241026_110313-6683.stm
276689,3.00 EUR,0.46,EUR,01-11-2024,19:41:45,hds-03-20241101_194145-6806.stm
271626,11.15 EUR,1.70,EUR,26-10-2024,20:40:32,hds-03-20241026_194032-6544.stm
1436370,1.50 EUR,0.23,EUR,31-10-2024,14:35:07,hds-04-20241031_143507-6454.stm
,,,EUR,,,hds-04-20241031_181203-6901.stm
1432168,44.06 EUR,6.44,EUR,30-10-2024,14:14:56,hds-03-20241030_141456-6970.stm
1441020,4.10 EUR,0.24,EUR,01-11-2024,21:42:44,hds-03-20241101_214244-6454.stm
1440477,4.00 EUR,0.58,EUR,01-11-2024,18:43:26,hds-04-20241101_184327-6454.stm
,,,EUR,,,hds-04-20241102_083707-6798.stm
,,,EUR,,,hds-03-20241028_175359-6514.stm
1430196,4.50 EUR,0.69,EUR,30-10-2024,10:54:02,hds-03-20241030_105402-6862.stm
1419893,3.00 EUR,0.46,EUR,27-10-2024,12:49:08,hds-03-20241027_124908-6454.stm
,,,EUR,,,hds-03-20241101_114245-6684.stm
271522,10.70 EUR,1.62,EUR,26-10-2024,17:35:19,hds-04-20241026_163520-6631.stm
,,,EUR,,,hds-04-20241031_063547-6798.stm
,,,EUR,,,hds-04-20241101_123649-6391.stm
272875,5.80 EUR,0.86,EUR,28-10-2024,20:28:59,hds-04-20241028_202859-6631.stm
275794,11.90 EUR,1.82,EUR,31-10-2024,17:33:35,hds-04-20241031_173335-6544.stm
1429458,5.00 EUR,0.76,EUR,30-10-2024,08:34:21,hds-03-20241030_083421-6862.stm
1425535,,,EUR,29-10-2024,12:06:30,hds-03-20241029_120630-6529.stm
,,,EUR,,,hds-03-20241030_105303-6391.stm
271890,8.65 EUR,1.32,EUR,27-10-2024,19:37:28,hds-04-20241027_193728-6544.stm
271990,2.50 EUR,0.38,EUR,28-10-2024,08:11:59,hds-03-20241028_081159-6631.stm
271096,1.60 GBP,0.00 GBP[mag][bold: off],EUR,25-10-2024,15:53:07,hds-04-20241025_145308-6775.stm
1425559,1.50 GBP,0.25 GBP[mag][bold: off],EUR,29-10-2024,12:07:11,hds-04-20241029_120711-6352.stm
275737,3.25 EUR,0.50,EUR,31-10-2024,15:12:54,hds-03-20241031_151254-6631.stm
275560,4.00 EUR,0.59,EUR,31-10-2024,12:43:34,hds-04-20241031_124334-6631.stm
1418244,3.00 EUR,0.46,EUR,26-10-2024,17:07:46,hds-04-20241026_160747-6454.stm
,,,EUR,,,hds-04-20241031_065429-6798.stm
274848,18.80 GBP,0.00 GBP[mag][bold: off],EUR,30-10-2024,16:55:52,hds-03-20241030_165558-6391.stm
1431179,,,EUR,30-10-2024,12:29:25,hds-03-20241030_122925-6529.stm
,,,EUR,,,hds-04-20241030_104642-6529.stm
275843,3.25 EUR,0.50,EUR,31-10-2024,20:28:13,hds-03-20241031_202813-6631.stm
1423760,5.90 EUR,0.90,EUR,28-10-2024,20:24:54,hds-03-20241028_202455-6454.stm
1422578,1.60 EUR,0.24,EUR,28-10-2024,12:39:49,hds-04-20241028_123949-6841.stm
1422836,1.00 GBP,0.17 GBP[mag][bold: off],EUR,28-10-2024,13:07:03,hds-03-20241028_130703-6352.stm
,,,EUR,,,hds-04-20241031_131916-6684.stm
1423253,4.00 EUR,0.61,EUR,28-10-2024,15:24:18,hds-03-20241028_152418-6454.stm
275956,10.00 EUR,1.53,EUR,01-11-2024,08:39:54,hds-04-20241101_083955-6798.stm
273306,2.50 EUR,0.38,EUR,29-10-2024,11:34:19,hds-04-20241029_113419-6798.stm
,,,EUR,,,hds-03-20241031_110946-6684.stm
,,,EUR,,,hds-04-20241029_180712-6986.stm
271559,7.00 EUR,1.07,EUR,26-10-2024,18:40:18,hds-03-20241026_174018-6806.stm
,,,EUR,,,hds-03-20241101_125236-6789.stm
,,,EUR,,,hds-04-20241029_153213-6798.stm
1416744,4.50 EUR,0.68,EUR,25-10-2024,17:51:22,hds-03-20241025_165122-6454.stm
,,,EUR,,,hds-03-20241031_110947-6684.stm
,,,EUR,,,hds-03-20241028_170610-7018.stm
,,,EUR,,,hds-04-20241101_083954-6798.stm
1421143,,,EUR,28-10-2024,09:05:58,hds-04-20241028_090558-6529.stm
273504,2.50 EUR,0.37,EUR,29-10-2024,12:26:02,hds-03-20241029_122602-6631.stm
,,,EUR,,,hds-03-20241030_121423-7018.stm
1435750,6.40 EUR,0.96,EUR,31-10-2024,12:57:00,hds-03-20241031_125700-6841.stm
,,,EUR,,,hds-04-20241030_083708-6971.stm
1436975,0.80 EUR,0.12,EUR,31-10-2024,19:59:19,hds-04-20241031_195919-6454.stm
1433472,8.60 EUR,1.30,EUR,31-10-2024,08:33:11,hds-04-20241031_083312-6841.stm
,,,EUR,,,hds-04-20241101_195910-6971.stm
274761,4.40 GBP,0.00 GBP[mag][bold: off],EUR,30-10-2024,14:48:38,hds-04-20241030_144839-6775.stm
276829,1.50 EUR,0.21,EUR,02-11-2024,09:38:46,hds-04-20241102_093846-6631.stm
1426475,,,EUR,29-10-2024,12:49:35,hds-03-20241029_124935-6529.stm
271821,18.90 EUR,2.89,EUR,27-10-2024,16:11:36,hds-04-20241027_161136-6544.stm
271854,2.50 EUR,0.38,EUR,27-10-2024,17:35:33,hds-03-20241027_173533-6631.stm
1420424,3.60 EUR,0.55,EUR,27-10-2024,16:18:59,hds-04-20241027_161859-6454.stm
,,,EUR,,,hds-04-20241030_092953-7018.stm
276740,10.35 EUR,1.58,EUR,01-11-2024,21:21:47,hds-04-20241101_212148-6544.stm
271911,10.44 EUR,1.60,EUR,27-10-2024,21:05:01,hds-03-20241027_210501-6544.stm
1423254,3.60 EUR,0.55,EUR,28-10-2024,15:24:53,hds-04-20241028_152453-6454.stm
1418787,3.40 EUR,0.50,EUR,26-10-2024,21:24:09,hds-03-20241026_202410-6454.stm
,,,EUR,,,hds-04-20241030_210329-6971.stm
,,,EUR,,,hds-03-20241028_180210-7018.stm
1438656,,,EUR,01-11-2024,12:10:22,hds-03-20241101_121022-6529.stm
1429753,1.00 EUR,0.15,EUR,30-10-2024,09:19:33,hds-03-20241030_091933-6862.stm
275844,5.00 EUR,0.76,EUR,31-10-2024,20:28:59,hds-04-20241031_202859-6631.stm
273668,2.50 GBP,0.00 GBP[mag][bold: off],EUR,29-10-2024,13:37:32,hds-03-20241029_133733-6775.stm
,,,EUR,,,hds-03-20241029_205101-6986.stm
,,,EUR,,,hds-03-20241030_162102-7018.stm
274794,12.00 EUR,1.83,EUR,30-10-2024,15:36:03,hds-04-20241030_153604-6683.stm
271114,2.50 EUR,0.38,EUR,25-10-2024,16:26:02,hds-04-20241025_152602-6631.stm
1424383,0.80 EUR,0.12,EUR,29-10-2024,08:49:01,hds-03-20241029_084902-6841.stm
1422255,1.00 GBP,0.17 GBP[mag][bold: off],EUR,28-10-2024,12:18:45,hds-03-20241028_121845-6352.stm
272759,6.15 GBP,0.00 GBP[mag][bold: off],EUR,28-10-2024,15:08:43,hds-03-20241028_150843-6775.stm
1431220,,,EUR,30-10-2024,12:31:31,hds-03-20241030_123131-6529.stm
1433912,3.50 EUR,0.53,EUR,31-10-2024,09:30:18,hds-04-20241031_093018-6862.stm
,,,EUR,,,hds-04-20241102_103735-6798.stm
1430567,,,EUR,30-10-2024,12:02:49,hds-04-20241030_120250-6529.stm
,,,EUR,,,hds-03-20241028_134815-6798.stm
1431648,,,EUR,30-10-2024,13:02:29,hds-04-20241030_130230-6529.stm
,,,EUR,,,hds-03-20241028_090358-6798.stm
1423750,18.60 EUR,2.84,EUR,28-10-2024,20:18:12,hds-03-20241028_201812-6454.stm
271338,3.00 EUR,0.46,EUR,26-10-2024,11:41:41,hds-03-20241026_104141-6798.stm
,,,EUR,,,hds-03-20241031_134059-6391.stm
1416941,3.90 EUR,0.56,EUR,25-10-2024,18:59:56,hds-04-20241025_175956-6454.stm
275112,6.00 EUR,0.92,EUR,31-10-2024,09:39:17,hds-04-20241031_093918-6798.stm
272890,3.60 EUR,0.55,EUR,29-10-2024,06:34:00,hds-04-20241029_063401-6798.stm
,,,EUR,,,hds-03-20241028_173830-7018.stm
271855,2.00 EUR,0.31,EUR,27-10-2024,17:38:25,hds-03-20241027_173825-6806.stm
,,,EUR,,,hds-04-20241029_154404-6798.stm
,,,EUR,,,hds-03-20241030_100153-6529.stm
1421550,8.00 EUR,1.22,EUR,28-10-2024,10:55:44,hds-03-20241028_105544-6862.stm
272465,1.50 EUR,0.21,EUR,28-10-2024,12:06:08,hds-04-20241028_120608-6631.stm
272301,5.40 GBP,0.00 GBP[mag][bold: off],EUR,28-10-2024,11:13:43,hds-04-20241028_111343-6775.stm
,,,EUR,,,hds-03-20241026_182111-6986.stm
271087,6.20 EUR,0.91,EUR,25-10-2024,15:32:02,hds-04-20241025_143203-6631.stm
274818,7.20 EUR,1.10,EUR,30-10-2024,16:17:09,hds-03-20241030_161709-6631.stm
